# Time(ns) B(a.u.) 
8131.25 0.000154702
8132.5 0.000145056
8133.75 0.000124065
8135 7.70398e-05
8136.25 5.86176e-05
8137.5 0.000170537
8138.75 3.59086e-05
8140 0.000102317
8141.25 8.31376e-05
8142.5 0.000207455
8143.75 0.000135669
8145 0.000153519
8146.25 3.75531e-05
8147.5 0.000137795
8148.75 0.000177429
8150 0.000107639
8151.25 0.00014016
8152.5 0.000170019
8153.75 6.79203e-05
8155 0.000191592
8156.25 0.000216019
8157.5 0.000175109
8158.75 0.000104118
8160 0.000163524
8161.25 0.000149869
8162.5 0.000174112
8163.75 0.000106354
8165 0.000117847
8166.25 0.000120452
8167.5 0.000165131
8168.75 0.000110641
8170 6.27463e-05
8171.25 0.000117754
8172.5 0.000177252
8173.75 0.000137932
8175 0.000112008
8176.25 0.000147855
8177.5 0.000213358
8178.75 0.000235864
8180 0.000214411
8181.25 0.000173705
8182.5 0.000196821
8183.75 0.000138376
8185 0.000185364
8186.25 0.000223853
8187.5 0.000285181
8188.75 0.000212323
8190 0.000282225
8191.25 0.000197541
8192.5 0.000146469
8193.75 0.00010216
8195 0.000172227
8196.25 0.000101513
8197.5 0.000283555
8198.75 0.00019889
8200 0.000199592
8201.25 0.000181539
8202.5 0.000198077
8203.75 0.00010482
8205 0.000125571
8206.25 8.32015e-05
8207.5 4.19591e-05
8208.75 0.000157001
8210 0.000124259
8211.25 0.000114466
8212.5 7.31864e-05
8213.75 8.19264e-05
8215 0.000127049
8216.25 0.000165667
8217.5 0.000116479
8218.75 8.94468e-05
8220 0.000108405
8221.25 0.000137267
8222.5 0.000182685
8223.75 0.000126753
8225 0.00011101
8226.25 3.51777e-05
8227.5 0.000128139
8228.75 0.000104155
8230 8.59729e-05
8231.25 0.000157481
8232.5 0.000176033
8233.75 0.000164355
8235 0.000233277
8236.25 7.47015e-05
8237.5 0.000150515
8238.75 0.000132666
8240 0.00019052
8241.25 0.000166425
8242.5 9.13132e-05
8243.75 0.000125848
8245 0.000131188
8246.25 0.000190372
8247.5 0.00016406
8248.75 0.000163062
8250 0.000174851
8251.25 0.000153878
8252.5 0.000252106
8253.75 0.000136787
8255 0.000163376
8256.25 0.000146192
8257.5 0.0002432
8258.75 0.000193624
8260 0.000233776
8261.25 0.000208942
8262.5 0.000230819
8263.75 0.000229692
8265 0.000200535
8266.25 0.000179063
8267.5 0.000196691
8268.75 0.000198613
8270 0.000213577
8271.25 0.000133901
8272.5 0.000169119
8273.75 0.000173462
8275 0.000139075
8276.25 0.000133624
8277.5 0.000150235
8278.75 0.000100641
8280 0.000165202
8281.25 0.000112725
8282.5 0.000241866
8283.75 0.000178488
8285 0.000152526
8286.25 0.000169009
8287.5 0.000217845
8288.75 0.000116421
8290 0.000102175
8291.25 7.83756e-05
8292.5 6.37228e-05
8293.75 9.7777e-05
8295 0.000132109
8296.25 2.39216e-05
8297.5 1.80087e-05
8298.75 1.19665e-05
8300 0.000106443
8301.25 9.99575e-05
8302.5 0.000214501
8303.75 0.000127692
8305 2.97051e-05
8306.25 0.000123683
8307.5 0.000103246
8308.75 5.34306e-05
8310 0.000157183
8311.25 8.99241e-05
8312.5 0.000140239
8313.75 8.48426e-05
8315 0.000132201
8316.25 5.70154e-05
8317.5 0.000100937
8318.75 0.000149385
8320 8.88524e-05
8321.25 8.51751e-05
8322.5 3.97939e-05
8323.75 6.71042e-05
8325 0.000160379
8326.25 9.09587e-05
8327.5 0.000138797
8328.75 4.3896e-05
8330 0.000103838
8331.25 0.000122426
8332.5 0.000206574
8333.75 6.47941e-05
8335 6.74367e-05
8336.25 5.90475e-05
8337.5 8.52493e-05
8338.75 -6.53795e-07
8340 0.000122592
8341.25 -5.56889e-06
8342.5 9.25109e-05
8343.75 5.45944e-05
8345 5.45944e-05
8346.25 9.43773e-05
8347.5 0.000179449
8348.75 0.000117253
8350 0.000134621
8351.25 7.03377e-05
8352.5 7.10581e-05
8353.75 7.85419e-05
8355 0.000123923
8356.25 0.000151381
8357.5 9.63728e-05
8358.75 2.07434e-05
8360 9.94029e-05
8361.25 6.76396e-05
8362.5 4.5411e-05
8363.75 -3.98265e-05
8365 -5.88585e-05
8366.25 -1.00959e-05
8367.5 2.69149e-05
8368.75 -5.22252e-05
8370 5.69412e-05
8371.25 2.518e-05
8372.5 9.99777e-05
8373.75 4.62445e-05
8375 6.81308e-06
8376.25 -3.43923e-05
8377.5 5.34878e-05
8378.75 5.76549e-05
8380 6.58778e-05
8381.25 4.33163e-05
8382.5 6.7485e-05
8383.75 7.37124e-05
8385 8.19161e-05
8386.25 7.65946e-05
8387.5 8.62955e-05
8388.75 2.38776e-05
8390 0.000105217
8391.25 0.00011865
8392.5 0.000147475
8393.75 4.87799e-05
8395 0.000112325
8396.25 0.000101645
8397.5 4.14811e-05
8398.75 2.90826e-05
8400 0.000158556
8401.25 0.000128733
8402.5 0.000151276
8403.75 7.31153e-05
8405 5.18842e-05
8406.25 8.12824e-05
8407.5 0.000111346
8408.75 0.000134277
8410 8.1467e-05
8411.25 9.63419e-05
8412.5 0.000122506
8413.75 9.59352e-05
8415 0.000120492
8416.25 0.000112251
8417.5 0.000106708
8418.75 9.6194e-05
8420 0.00014189
8421.25 0.00012792
8422.5 0.000242206
8423.75 0.000103216
8425 0.000158981
8426.25 0.000120585
8427.5 0.000135515
8428.75 7.90281e-05
8430 0.000146269
8431.25 0.000158372
8432.5 0.000137769
8433.75 0.000126682
8435 0.000102218
8436.25 8.59389e-05
8437.5 0.000170918
8438.75 7.67922e-05
8440 0.000108057
8441.25 8.79527e-05
8442.5 0.000128678
8443.75 6.34327e-05
8445 0.000158612
8446.25 8.62531e-05
8447.5 0.000126461
8448.75 0.000121564
8450 0.000102014
8451.25 8.7306e-05
8452.5 4.29594e-05
8453.75 8.21137e-05
8455 7.52771e-05
8456.25 0.000117499
8457.5 0.000109793
8458.75 7.79747e-05
8460 0.000180286
8461.25 0.000120178
8462.5 0.000193276
8463.75 6.62045e-05
8465 0.000149835
8466.25 0.000146768
8467.5 0.000170826
8468.75 0.000222785
8470 0.000149318
8471.25 0.000154417
8472.5 0.000163601
8473.75 0.000193239
8475 0.000191299
8476.25 0.000143516
8477.5 0.000173265
8478.75 7.44087e-05
8480 0.000147636
8481.25 6.94009e-05
8482.5 0.000132503
8483.75 8.44051e-05
8485 0.000142111
8486.25 0.000210461
8487.5 0.000192814
8488.75 0.000139302
8490 0.000177422
8491.25 8.38138e-05
8492.5 0.000163379
8493.75 0.00012452
8495 0.000128124
8496.25 3.13184e-05
8497.5 0.000168073
8498.75 9.96125e-05
8500 0.000128881
8501.25 9.36072e-05
8502.5 6.49295e-05
8503.75 0.000106874
8505 0.000144089
8506.25 8.82115e-05
8507.5 7.91944e-05
8508.75 8.37584e-05
8510 6.96231e-05
8511.25 5.93675e-05
8512.5 0.000109603
8513.75 5.57957e-05
8515 3.21441e-05
8516.25 6.05344e-06
8517.5 1.13935e-05
8518.75 1.87662e-05
8520 0.000129873
8521.25 8.43072e-05
8522.5 0.000165351
8523.75 0.000114629
8525 0.000125845
8526.25 0.000107839
8527.5 0.000166839
8528.75 5.74498e-05
8530 9.91361e-05
8531.25 0.000103663
8532.5 0.000155789
8533.75 8.43908e-05
8535 6.47672e-05
8536.25 3.43526e-05
8537.5 0.00010673
8538.75 4.06166e-05
8540 9.00448e-05
8541.25 6.05358e-05
8542.5 6.33259e-05
8543.75 0.000104439
8545 0.000118002
8546.25 6.92758e-05
8547.5 9.6438e-05
8548.75 0.000128479
8550 0.000195683
8551.25 3.44265e-05
8552.5 8.85114e-05
8553.75 1.32324e-05
8555 8.46124e-05
8556.25 0.000109872
8557.5 0.000163291
8558.75 9.13936e-05
8560 0.000100485
8561.25 0.000114343
8562.5 0.000169721
8563.75 5.09457e-05
8565 0.000113678
8566.25 4.32405e-05
8567.5 0.000138937
8568.75 8.65342e-05
8570 7.17147e-05
8571.25 8.51483e-05
8572.5 8.05472e-05
8573.75 6.16258e-05
8575 3.3595e-05
8576.25 3.9822e-05
8577.5 9.93394e-05
8578.75 9.14124e-05
8580 6.72986e-05
8581.25 1.55976e-05
8582.5 7.08463e-05
8583.75 5.48259e-05
8585 9.1449e-05
8586.25 3.81775e-05
8587.5 5.53617e-05
8588.75 6.29809e-06
8590 2.26993e-06
8591.25 2.86122e-06
8592.5 2.10065e-05
8593.75 -1.75384e-05
8595 0.000141556
8596.25 2.05261e-05
8597.5 0.000118071
8598.75 1.44284e-05
8600 1.77636e-05
8601.25 2.70026e-05
8602.5 8.10134e-05
8603.75 6.32008e-05
8605 7.43448e-06
8606.25 2.32886e-05
8607.5 7.08137e-05
8608.75 4.70329e-05
8610 9.29502e-05
8611.25 -4.31746e-06
8612.5 8.55778e-05
8613.75 5.70292e-05
8615 8.03854e-05
8616.25 -3.18681e-05
8617.5 6.08562e-06
8618.75 -1.20412e-05
8620 9.63504e-05
8621.25 8.02004e-05
8622.5 -1.4351e-05
8623.75 -6.79922e-05
8625 5.74542e-05
8626.25 1.58789e-05
8627.5 2.03136e-05
8628.75 1.85582e-05
8630 -1.45173e-05
8631.25 4.2986e-05
8632.5 8.24364e-05
8633.75 -2.64355e-05
8635 -5.06601e-05
8636.25 -3.25517e-05
8637.5 5.34999e-05
8638.75 0.000118505
8640 0.000113978
8641.25 4.28382e-05
8642.5 0.00011917
8643.75 0.000135172
8645 0.000137575
8646.25 8.02929e-05
8647.5 0.00014018
8648.75 0.000138092
8650 0.000138498
8651.25 8.90513e-05
8652.5 3.32451e-05
8653.75 -1.77171e-05
8655 0.000132545
8656.25 3.81602e-05
8657.5 0.00014779
8658.75 3.90287e-05
8660 4.04145e-05
8661.25 1.09977e-05
8662.5 8.21749e-05
8663.75 4.71513e-06
8665 2.95125e-05
8666.25 0.000100819
8667.5 0.000128794
8668.75 8.70714e-05
8670 0.000122771
8671.25 1.43606e-05
8672.5 9.68094e-05
8673.75 0.000166157
8675 0.000180865
8676.25 0.000117597
8677.5 0.000170629
8678.75 0.000115269
8680 0.000147919
8681.25 0.000172994
8682.5 9.00095e-05
8683.75 0.000158064
8685 0.000181124
8686.25 8.9344e-05
8687.5 0.000144667
8688.75 8.95845e-05
8690 0.000120129
8691.25 9.49802e-05
8692.5 0.000138459
8693.75 0.000101059
8695 0.000122272
8696.25 0.000134061
8697.5 0.000159856
8698.75 8.23041e-05
8700 0.00011514
8701.25 5.61577e-05
8702.5 0.00011793
8703.75 0.000121958
8705 0.00015701
8706.25 0.000177946
8707.5 0.00017972
8708.75 0.000141378
8710 0.000134486
8711.25 0.000170906
8712.5 0.000190881
8713.75 0.000128019
8715 0.000165436
8716.25 0.000114751
8717.5 0.000200156
8718.75 0.000154774
8720 0.000135188
8721.25 0.000194465
8722.5 0.000186058
8723.75 0.000110353
8725 0.000133691
8726.25 9.95996e-05
8727.5 0.000224788
8728.75 0.000158341
8730 0.000191841
8731.25 0.000108875
8732.5 0.000155033
8733.75 0.000149398
8735 0.000168097
8736.25 0.000111333
8737.5 0.000201413
8738.75 0.000135003
8740 0.000146718
8741.25 0.00014378
8742.5 0.000130569
8743.75 0.000118336
8745 0.000175433
8746.25 7.14577e-05
8747.5 0.000129823
8748.75 0.000150869
8750 0.000150629
8751.25 0.000150777
8752.5 0.000166465
8753.75 0.000176295
8755 0.000190578
8756.25 0.000210128
8757.5 0.000228218
8758.75 0.000215506
8760 0.000220587
8761.25 0.000151091
8762.5 0.000224135
8763.75 0.000173283
8765 0.000196215
8766.25 0.000249412
8767.5 0.000192039
8768.75 0.000159868
8770 0.000181986
8771.25 0.000179011
8772.5 0.000211791
8773.75 0.000169292
8775 0.000190412
8776.25 0.000179602
8777.5 0.000155045
8778.75 0.000164358
8780 0.000150537
8781.25 0.000160718
8782.5 0.000252424
8783.75 0.000176166
8785 0.000173745
8786.25 0.000136031
8787.5 0.000179252
8788.75 0.000106578
8790 0.000127679
8791.25 0.000123392
8792.5 0.000131449
8793.75 0.000158131
8795 0.000172064
8796.25 0.00015608
8797.5 0.000193424
8798.75 0.000111271
8800 5.30654e-05
8801.25 0.000132484
8802.5 9.11299e-05
8803.75 0.000160145
8805 0.000159425
8806.25 0.000106485
8807.5 0.000148652
8808.75 0.000166243
8810 0.00018267
8811.25 0.000213805
8812.5 0.000170105
8813.75 0.0001148
8815 0.00016798
8816.25 0.000142702
8817.5 0.000216596
8818.75 0.000178162
8820 0.000219663
8821.25 0.000166502
8822.5 0.00021266
8823.75 0.00018886
8825 0.000192205
8826.25 0.000160478
8827.5 0.000191114
8828.75 0.000142481
8830 0.000125518
8831.25 0.000139561
8832.5 0.00014673
8833.75 0.000161808
8835 0.000218832
8836.25 0.000183501
8837.5 0.000186864
8838.75 0.000144328
8840 0.00015135
8841.25 0.000124317
8842.5 0.000170807
8843.75 0.000130913
8845 0.000125647
8846.25 0.000135163
8847.5 0.000121914
8848.75 0.000116463
8850 0.000138544
8851.25 0.0001641
8852.5 0.000164229
8853.75 9.18691e-05
8855 9.68027e-05
8856.25 0.000122302
8857.5 0.000208133
8858.75 0.000109996
8860 0.000165763
8861.25 6.87346e-05
8862.5 0.000127495
8863.75 7.52574e-05
8865 9.174e-05
8866.25 8.64368e-05
8867.5 7.4962e-05
8868.75 9.59898e-05
8870 0.000131467
8871.25 8.78227e-05
8872.5 0.000104711
8873.75 9.18874e-05
8875 0.000120141
8876.25 0.00011323
8877.5 8.55313e-05
8878.75 -6.80325e-06
8880 8.32399e-05
8881.25 9.56202e-05
8882.5 9.24975e-05
8883.75 5.81282e-05
8885 7.20606e-05
8886.25 2.99125e-05
8887.5 0.00015839
8888.75 9.64885e-05
8890 8.0764e-05
8891.25 6.24893e-05
8892.5 5.34163e-05
8893.75 8.30183e-05
8895 7.97477e-05
8896.25 2.50897e-05
8897.5 8.63626e-05
8898.75 1.99899e-05
8900 1.96018e-05
8901.25 8.06715e-05
8902.5 0.0001017
8903.75 3.26657e-05
8905 6.70716e-05
8906.25 0.000140115
8907.5 0.000122487
8908.75 7.30586e-05
8910 0.000113359
8911.25 5.55968e-05
8912.5 8.75822e-05
8913.75 2.92658e-05
8915 7.15247e-05
8916.25 5.54489e-05
8917.5 0.000139635
8918.75 6.21934e-05
8920 6.27847e-05
8921.25 -4.95799e-05
8922.5 5.93787e-05
8923.75 4.28409e-05
8925 3.75747e-05
8926.25 1.52348e-05
8927.5 -1.7305e-05
8928.75 -3.78895e-05
8930 2.85389e-05
8931.25 -7.51166e-06
8932.5 2.39748e-05
8933.75 -1.28703e-05
8935 -3.50439e-05
8936.25 2.07412e-05
8937.5 2.51944e-05
8938.75 -1.96826e-06
8940 9.84679e-05
8941.25 -1.81099e-05
8942.5 -1.2548e-05
8943.75 4.0447e-05
8945 7.76985e-05
8946.25 9.81538e-05
8947.5 0.000115486
8948.75 1.53353e-05
8950 1.11962e-05
8951.25 -2.75467e-06
8952.5 -3.14271e-06
8953.75 -4.97073e-05
8955 3.81926e-05
8956.25 4.05578e-05
8957.5 7.05848e-05
8958.75 3.07275e-05
8960 -4.17748e-06
8961.25 -2.23729e-06
8962.5 0.000140136
8963.75 5.72992e-05
8965 7.47975e-05
8966.25 9.7655e-05
8967.5 5.91096e-05
8968.75 1.96961e-05
8970 0.000151592
8971.25 9.62508e-05
8972.5 6.45053e-05
8973.75 0.000120365
8975 0.000112789
8976.25 0.000120882
8977.5 0.000116872
8978.75 9.26843e-05
8980 0.000118166
8981.25 7.78465e-05
8982.5 0.00011107
8983.75 6.04955e-05
8985 0.000108298
8986.25 6.69813e-05
8987.5 0.000101018
8988.75 1.99364e-05
8990 9.76921e-05
8991.25 7.9214e-05
8992.5 0.000111199
8993.75 1.41712e-05
8995 9.1003e-05
8996.25 0.000136865
8997.5 0.000146566
8998.75 7.79019e-05
9000 0.000148174
9001.25 6.07543e-05
9002.5 0.000104566
9003.75 0.000148839
9005 0.000110812
9006.25 0.00012212
9007.5 0.000229219
9008.75 0.000161866
9010 0.000110109
9011.25 0.000127589
9012.5 0.000112345
9013.75 0.000128513
9015 0.000192521
9016.25 0.000116576
9017.5 0.000151482
9018.75 0.000124725
9020 0.000123358
9021.25 7.69964e-05
9022.5 0.000196494
9023.75 0.000164102
9025 0.000174006
9026.25 0.000214677
9027.5 0.000131266
9028.75 9.50128e-05
9030 0.000200744
9031.25 0.000112752
9032.5 0.00016996
9033.75 0.000176926
9035 0.000153015
9036.25 0.000120512
9037.5 0.000159569
9038.75 0.000151235
9040 0.000190039
9041.25 0.000134605
9042.5 0.000147281
9043.75 0.000180283
9045 0.000180394
9046.25 0.00019355
9047.5 0.000144842
9048.75 0.000102971
9050 0.000120599
9051.25 0.000164576
9052.5 0.000154783
9053.75 0.00014571
9055 0.000102416
9056.25 0.000141257
9057.5 0.000170915
9058.75 0.000141442
9060 0.0001842
9061.25 0.000161195
9062.5 0.000213894
9063.75 0.00017777
9065 0.000185512
9066.25 0.000157499
9067.5 0.000176144
9068.75 0.000154598
9070 0.000201255
9071.25 0.000143253
9072.5 0.000157444
9073.75 0.000108422
9075 0.000107387
9076.25 0.000130152
9077.5 0.000101012
9078.75 8.97217e-05
9080 0.000168327
9081.25 0.000203418
9082.5 0.000206854
9083.75 0.000187138
9085 0.000151789
9086.25 0.000175202
9087.5 0.000156612
9088.75 0.000123814
9090 0.00019124
9091.25 0.000220639
9092.5 0.000186473
9093.75 0.00021626
9095 0.000166424
9096.25 0.000104578
9097.5 0.000158645
9098.75 0.000116589
9100 0.00018821
9101.25 0.000152325
9102.5 0.000145452
9103.75 0.000178047
9105 0.000270234
9106.25 0.000163412
9107.5 0.000129727
9108.75 0.000159975
9110 0.000235846
9111.25 0.00018773
9112.5 0.000244106
9113.75 0.000151975
9115 8.98696e-05
9116.25 0.000131168
9117.5 4.12352e-05
9118.75 2.33299e-05
9120 0.000142699
9121.25 0.000124645
9122.5 0.00020351
9123.75 0.000159255
9125 0.000142052
9126.25 0.000128581
9127.5 0.000169067
9128.75 0.000187859
9130 0.000141405
9131.25 0.000184717
9132.5 0.000184477
9133.75 0.000194899
9135 0.000232262
9136.25 0.000236715
9137.5 0.000214763
9138.75 0.000242683
9140 0.000235846
9141.25 0.000226589
9142.5 0.000217978
9143.75 0.000180043
9145 0.000174388
9146.25 0.000193421
9147.5 0.000175589
9148.75 0.000157185
9150 0.000198706
9151.25 0.000181669
9152.5 0.000162932
9153.75 0.000137525
9155 0.000163763
9156.25 0.000156317
9157.5 0.000188543
9158.75 0.000133829
9160 0.00012191
9161.25 9.88313e-05
9162.5 0.000138319
9163.75 8.65436e-05
9165 0.000183775
9166.25 0.000181041
9167.5 0.000135547
9168.75 8.48252e-05
9170 9.66512e-05
9171.25 7.9374e-05
9172.5 6.27623e-05
9173.75 0.000126937
9175 0.000164521
9176.25 0.000174314
9177.5 0.000214171
9178.75 0.000107202
9180 0.000157943
9181.25 0.000137876
9182.5 0.000182038
9183.75 0.000129265
9185 0.000151087
9186.25 0.00012204
9187.5 0.000164484
9188.75 0.000126789
9190 0.000131002
9191.25 0.000113133
9192.5 0.000153046
9193.75 4.11243e-05
9195 7.25187e-05
9196.25 5.4909e-05
9197.5 1.61789e-05
9198.75 1.85626e-05
9200 2.93353e-05
9201.25 2.40506e-05
9202.5 7.42e-05
9203.75 -2.61914e-05
9205 1.81376e-05
9206.25 1.25572e-05
9207.5 -2.87229e-05
9208.75 2.02468e-06
9210 0.000113374
9211.25 4.58731e-05
9212.5 6.24111e-05
9213.75 7.76368e-05
9215 9.48215e-05
9216.25 2.18702e-05
9217.5 3.44168e-05
9218.75 2.98157e-05
9220 5.21189e-05
9221.25 0.000125551
9222.5 0.000128396
9223.75 7.04123e-05
9225 9.45261e-05
9226.25 2.98527e-05
9227.5 2.65821e-05
9228.75 2.62495e-05
9230 6.06743e-05
9231.25 3.00744e-05
9232.5 7.86902e-05
9233.75 6.05264e-05
9235 6.12839e-05
9236.25 0.000110084
9237.5 0.000180948
9238.75 0.00010953
9240 0.000158479
9241.25 0.000102398
9242.5 0.000128489
9243.75 5.32277e-05
9245 2.42354e-05
9246.25 4.62427e-05
9247.5 0.000158331
9248.75 8.87608e-05
9250 7.95403e-05
9251.25 0.000102416
9252.5 7.94849e-05
9253.75 5.81058e-05
9255 7.15949e-05
9256.25 9.89421e-05
9257.5 0.000152621
9258.75 9.14588e-05
9260 -9.78284e-06
9261.25 -4.51656e-06
9262.5 9.96813e-05
9263.75 7.25004e-05
9265 -1.5511e-05
9266.25 2.76723e-05
9267.5 1.74908e-05
9268.75 2.74321e-05
9270 0.000143401
9271.25 1.08202e-05
9272.5 3.83896e-05
9273.75 4.79428e-05
9275 1.27789e-05
9276.25 7.62353e-06
9277.5 5.3061e-05
9278.75 3.13309e-05
9280 5.04188e-05
9281.25 6.5885e-05
9282.5 0.000104726
9283.75 6.98023e-05
9285 7.71381e-05
9286.25 5.48907e-05
9287.5 6.82501e-05
9288.75 -2.46207e-05
9290 2.9263e-05
9291.25 6.93974e-05
9292.5 8.61758e-05
9293.75 5.30999e-05
9295 4.78521e-05
9296.25 5.44487e-05
9297.5 0.00010567
9298.75 1.20229e-05
9300 0.000133221
9301.25 9.86852e-05
9302.5 3.8576e-05
9303.75 2.60478e-05
9305 6.61085e-05
9306.25 6.49625e-05
9307.5 0.000131761
9308.75 8.73212e-05
9310 7.67148e-05
9311.25 5.8551e-05
9312.5 6.21912e-05
9313.75 3.70238e-05
9315 7.65852e-05
9316.25 -1.23867e-05
9317.5 5.62042e-05
9318.75 4.30846e-05
9320 -1.91128e-05
9321.25 2.99836e-05
9322.5 0.000110382
9323.75 8.36073e-05
9325 6.10453e-05
9326.25 0.000101272
9327.5 9.65971e-05
9328.75 1.81946e-05
9330 0.000117219
9331.25 3.28273e-06
9332.5 7.7842e-05
9333.75 9.78722e-05
9335 3.35684e-05
9336.25 7.2945e-05
9337.5 0.000153602
9338.75 9.41395e-05
9340 0.000133036
9341.25 5.51879e-05
9342.5 4.07379e-05
9343.75 8.63603e-05
9345 0.000100662
9346.25 4.62074e-05
9347.5 5.22315e-05
9348.75 5.9216e-05
9350 4.45629e-05
9351.25 1.67533e-05
9352.5 0.000117034
9353.75 8.46419e-05
9355 7.47685e-05
9356.25 0.000122867
9357.5 0.000136171
9358.75 6.31458e-05
9360 0.000189093
9361.25 5.59208e-05
9362.5 0.000111762
9363.75 0.000111577
9365 0.000138334
9366.25 8.10142e-05
9367.5 0.000123754
9368.75 0.000119744
9370 0.000138481
9371.25 0.000165035
9372.5 0.000146445
9373.75 0.000141161
9375 0.000178671
9376.25 0.000137132
9377.5 0.000122516
9378.75 7.86675e-05
9380 0.000103484
9381.25 9.20086e-05
9382.5 0.000186931
9383.75 0.00014432
9385 0.000117472
9386.25 8.68533e-05
9387.5 6.10761e-05
9388.75 1.91124e-05
9390 0.000103484
9391.25 4.63308e-05
9392.5 0.000102393
9393.75 0.000142269
9395 0.000129815
9396.25 4.68112e-05
9397.5 0.000161302
9398.75 0.000134878
9400 0.00015088
9401.25 9.64988e-05
9402.5 8.75371e-05
9403.75 2.29189e-05
9405 0.000182145
9406.25 0.000161154
9407.5 0.00016169
9408.75 8.24556e-05
9410 0.000101857
9411.25 0.000166051
9412.5 0.000226955
9413.75 0.000188612
9415 0.000177692
9416.25 0.0001351
9417.5 0.000228137
9418.75 0.000112501
9420 0.000238245
9421.25 0.000174477
9422.5 0.000123384
9423.75 0.000119892
9425 0.000157163
9426.25 0.000105258
9427.5 0.00017335
9428.75 0.000145503
9430 0.000184677
9431.25 0.000131995
9432.5 0.000149531
9433.75 0.000139997
9435 0.00020151
9436.25 0.000115199
9437.5 0.000140347
9438.75 6.1612e-05
9440 0.000161302
9441.25 4.47044e-05
9442.5 0.000113961
9443.75 0.000176786
9445 0.000179687
9446.25 0.000199921
9447.5 0.000235695
9448.75 0.000132753
9450 0.000216237
9451.25 0.000204614
9452.5 0.000231999
9453.75 0.000144948
9455 0.000186746
9456.25 0.000148977
9457.5 0.000286233
9458.75 0.000180519
9460 0.000204227
9461.25 0.00015088
9462.5 0.000202416
9463.75 0.000159362
9465 0.000205095
9466.25 0.000150455
9467.5 0.000149753
9468.75 0.000146501
9470 0.000235011
9471.25 0.000135968
9472.5 0.000180722
9473.75 0.000205945
9475 0.000166476
9476.25 0.000162724
9477.5 0.000194914
9478.75 9.98065e-05
9480 0.000238818
9481.25 0.000223573
9482.5 0.000245045
9483.75 0.000223185
9485 0.000212948
9486.25 0.000203432
9487.5 0.000280116
9488.75 0.000168213
9490 0.000140957
9491.25 0.000169617
9492.5 0.000154095
9493.75 0.00019216
9495 0.000235806
9496.25 0.000158807
9497.5 0.000241127
9498.75 0.000223462
9500 0.000198055
9501.25 0.000190756
9502.5 0.000256076
9503.75 0.000197279
9505 0.000225735
9506.25 0.000228396
9507.5 0.000189647
9508.75 0.000223
9510 0.000271468
9511.25 0.000182182
9512.5 0.000200679
9513.75 0.00017019
9515 0.000161043
9516.25 0.000181037
9517.5 0.000231315
9518.75 0.000164388
9520 0.000213835
9521.25 0.000124364
9522.5 0.000223388
9523.75 0.000251845
9525 0.000196872
9526.25 0.000241626
9527.5 0.000245544
9528.75 0.000129224
9530 0.000200235
9531.25 0.000233164
9532.5 0.00029416
9533.75 0.000282592
9535 0.0002774
9536.25 0.000251974
9537.5 0.000232794
9538.75 0.000260363
9540 0.000245082
9541.25 0.000301329
9542.5 0.000279137
9543.75 0.000248463
9545 0.000278804
9546.25 0.000276938
9547.5 0.000313987
9548.75 0.000295767
9550 0.000292238
9551.25 0.0002757
9552.5 0.000347617
9553.75 0.000359665
9555 0.000385442
9556.25 0.000322043
9557.5 0.00029743
9558.75 0.000323152
9560 0.000312989
9561.25 0.000312508
9562.5 0.00037478
9563.75 0.000375334
9565 0.000389138
9566.25 0.000356819
9567.5 0.000339394
9568.75 0.000256279
9570 0.000316186
9571.25 0.000296913
9572.5 0.000278952
9573.75 0.000272041
9575 0.000225883
9576.25 0.000187652
9577.5 0.000292146
9578.75 0.000241016
9580 0.000242513
9581.25 0.000282648
9582.5 0.000318773
9583.75 0.000273723
9585 0.000323614
9586.25 0.00022531
9587.5 0.000219452
9588.75 0.000280079
9590 0.00029477
9591.25 0.000317405
9592.5 0.000346083
9593.75 0.000197112
9595 0.000257444
9596.25 0.000298077
9597.5 0.000277548
9598.75 0.000205113
9600 0.000247595
9601.25 0.000207534
9602.5 0.00026088
9603.75 0.000175807
9605 0.000236582
9606.25 0.000176325
9607.5 0.000261786
9608.75 0.000247484
9610 0.000240222
9611.25 0.000159048
9612.5 0.00016411
9613.75 0.000189943
9615 0.000265223
9616.25 0.000273372
9617.5 0.00021973
9618.75 0.000159565
9620 0.000228784
9621.25 0.000303676
9622.5 0.000287618
9623.75 0.000256612
9625 0.000205945
9626.25 0.000210675
9627.5 0.000313691
9628.75 0.000228729
9630 0.000230946
9631.25 0.000229098
9632.5 0.00024704
9633.75 0.000224072
9635 0.000176417
9636.25 0.000211932
9637.5 0.000277991
